Estado, Ano, Semana, NumCasos 
'Pernambuco', 2015, 3, 9 
'Piauí', 2015, 3, 0 
'Rio Grande do Norte', 2015, 3, 0 
'Rio Grande do Sul', 2015, 3, 11 
'Rio de Janeiro', 2015, 3, 2 
'Rondônia', 2015, 3, 1 
'Roraima', 2015, 3, 0 
'Santa Catarina', 2015, 3, 8 
'Sergipe', 2015, 3, 0 
'São Paulo', 2015, 3, 18 
'Tocantins', 2015, 3, 0 
'Acre', 2016, 3, 3 
'Alagoas', 2016, 3, 0 
'Amapá', 2016, 3, 0 
'Amazonas', 2016, 3, 0 
'Bahia', 2016, 3, 2 
'Ceará', 2016, 3, 1 
'Distrito Federal', 2016, 3, 2 
'Espírito Santo', 2016, 3, 1 
'Goiás', 2016, 3, 2 
'Maranhão', 2016, 3, 1 
'Mato Grosso', 2016, 3, 0 
'Mato Grosso do Sul', 2016, 3, 7 
'Minas Gerais', 2016, 3, 11 
'Paraná', 2016, 3, 17 
'Paraíba', 2016, 3, 0 
'Pará', 2016, 3, 1 
'Pernambuco', 2016, 3, 7 
'Piauí', 2016, 3, 1 
'Rio Grande do Norte', 2016, 3, 0 
'Rio Grande do Sul', 2016, 3, 13 
'Rio de Janeiro', 2016, 3, 2 
'Rondônia', 2016, 3, 1 
'Roraima', 2016, 3, 0 
'Santa Catarina', 2016, 3, 1 
'Sergipe', 2016, 3, 0 
'São Paulo', 2016, 3, 25 
'Tocantins', 2016, 3, 0 
'Acre', 2017, 3, 5 
'Alagoas', 2017, 3, 0 
'Amapá', 2017, 3, 0 
'Amazonas', 2017, 3, 0 
'Bahia', 2017, 3, 2 
'Ceará', 2017, 3, 4 
'Distrito Federal', 2017, 3, 8 
'Espírito Santo', 2017, 3, 1 
'Goiás', 2017, 3, 4 
'Maranhão', 2017, 3, 0 
'Mato Grosso', 2017, 3, 3 
'Mato Grosso do Sul', 2017, 3, 5 
'Minas Gerais', 2017, 3, 19 
'Paraná', 2017, 3, 13 
'Paraíba', 2017, 3, 1 
'Pará', 2017, 3, 19 
'Pernambuco', 2017, 3, 12 
'Piauí', 2017, 3, 2 
'Rio Grande do Norte', 2017, 3, 0 
'Rio Grande do Sul', 2017, 3, 11 
'Rio de Janeiro', 2017, 3, 3 
'Rondônia', 2017, 3, 1 
'Roraima', 2017, 3, 2 
'Santa Catarina', 2017, 3, 2 
'Sergipe', 2017, 3, 1 
'São Paulo', 2017, 3, 33 
'Tocantins', 2017, 3, 1 
'Acre', 2018, 3, 8 
'Alagoas', 2018, 3, 0 
'Amapá', 2018, 3, 0 
'Amazonas', 2018, 3, 1 
'Bahia', 2018, 3, 8 
'Ceará', 2018, 3, 0 
'Distrito Federal', 2018, 3, 7 
'Espírito Santo', 2018, 3, 3 
'Goiás', 2018, 3, 6 
'Maranhão', 2018, 3, 0 
'Mato Grosso', 2018, 3, 1 
'Mato Grosso do Sul', 2018, 3, 4 
'Minas Gerais', 2018, 3, 13 
'Paraná', 2018, 3, 24 
'Paraíba', 2018, 3, 3 
'Pará', 2018, 3, 5 
'Pernambuco', 2018, 3, 15 
'Piauí', 2018, 3, 0 
'Rio Grande do Norte', 2018, 3, 1 
'Rio Grande do Sul', 2018, 3, 19 
'Rio de Janeiro', 2018, 3, 6 
'Rondônia', 2018, 3, 0 
'Roraima', 2018, 3, 0 
'Santa Catarina', 2018, 3, 6 
'Sergipe', 2018, 3, 0 
'São Paulo', 2018, 3, 36 
'Tocantins', 2018, 3, 1 
'Acre', 2019, 3, 1 
'Alagoas', 2019, 3, 0 
'Amapá', 2019, 3, 0 
'Amazonas', 2019, 3, 5 
'Bahia', 2019, 3, 5 
'Ceará', 2019, 3, 13 
'Distrito Federal', 2019, 3, 14 
'Espírito Santo', 2019, 3, 0 
'Goiás', 2019, 3, 9 
'Maranhão', 2019, 3, 0 
'Mato Grosso', 2019, 3, 0 
'Mato Grosso do Sul', 2019, 3, 11 
'Minas Gerais', 2019, 3, 15 
'Paraná', 2019, 3, 32 
'Paraíba', 2019, 3, 1 
'Pará', 2019, 3, 4 
'Pernambuco', 2019, 3, 29 
'Piauí', 2019, 3, 4 
'Rio Grande do Norte', 2019, 3, 1 
'Rio Grande do Sul', 2019, 3, 8 
'Rio de Janeiro', 2019, 3, 6 
'Rondônia', 2019, 3, 2 
'Roraima', 2019, 3, 0 
'Santa Catarina', 2019, 3, 7 
'Sergipe', 2019, 3, 0 
'São Paulo', 2019, 3, 53 
'Tocantins', 2019, 3, 2 
'Acre', 2020, 3, 4 
'Alagoas', 2020, 3, 3 
'Amapá', 2020, 3, 0 
'Amazonas', 2020, 3, 18 
'Bahia', 2020, 3, 14 
'Ceará', 2020, 3, 24 
'Distrito Federal', 2020, 3, 17 
'Espírito Santo', 2020, 3, 5 
'Goiás', 2020, 3, 12 
'Maranhão', 2020, 3, 5 
'Mato Grosso', 2020, 3, 1 
'Mato Grosso do Sul', 2020, 3, 9 
'Minas Gerais', 2020, 3, 33 
'Paraná', 2020, 3, 38 
'Paraíba', 2020, 3, 5 
'Pará', 2020, 3, 12 
'Pernambuco', 2020, 3, 22 
'Piauí', 2020, 3, 1 
'Rio Grande do Norte', 2020, 3, 2 
'Rio Grande do Sul', 2020, 3, 7 
'Rio de Janeiro', 2020, 3, 16 
'Rondônia', 2020, 3, 3 
'Roraima', 2020, 3, 0 
'Santa Catarina', 2020, 3, 3 
'Sergipe', 2020, 3, 1 
'São Paulo', 2020, 3, 49 
'Tocantins', 2020, 3, 2 
'Acre', 2010, 4, 1 
'Alagoas', 2010, 4, 0 
'Amapá', 2010, 4, 0 
'Amazonas', 2010, 4, 3 
'Bahia', 2010, 4, 0 
'Ceará', 2010, 4, 7 
'Distrito Federal', 2010, 4, 3 
'Espírito Santo', 2010, 4, 0 
'Goiás', 2010, 4, 11 
'Maranhão', 2010, 4, 0 
'Mato Grosso', 2010, 4, 0 
'Mato Grosso do Sul', 2010, 4, 1 
'Minas Gerais', 2010, 4, 5 
'Paraná', 2010, 4, 30 
'Paraíba', 2010, 4, 0 
'Pará', 2010, 4, 6 
'Pernambuco', 2010, 4, 0 
'Piauí', 2010, 4, 2 
'Rio Grande do Norte', 2010, 4, 2 
'Rio Grande do Sul', 2010, 4, 0 
'Rio de Janeiro', 2010, 4, 0 
'Rondônia', 2010, 4, 2 
'Roraima', 2010, 4, 0 
'Santa Catarina', 2010, 4, 0 
'Sergipe', 2010, 4, 0 
'São Paulo', 2010, 4, 49 
'Tocantins', 2010, 4, 0 
'Acre', 2011, 4, 0 
'Alagoas', 2011, 4, 0 
'Amapá', 2011, 4, 0 
'Amazonas', 2011, 4, 0 
'Bahia', 2011, 4, 2 
'Ceará', 2011, 4, 0 
'Distrito Federal', 2011, 4, 0 
'Espírito Santo', 2011, 4, 1 
'Goiás', 2011, 4, 1 
'Maranhão', 2011, 4, 0 
'Mato Grosso', 2011, 4, 0 
'Mato Grosso do Sul', 2011, 4, 0 
'Minas Gerais', 2011, 4, 1 
'Paraná', 2011, 4, 6 
'Paraíba', 2011, 4, 0 
'Pará', 2011, 4, 1 
'Pernambuco', 2011, 4, 0 
'Piauí', 2011, 4, 2 
'Rio Grande do Norte', 2011, 4, 0 
'Rio Grande do Sul', 2011, 4, 0 
'Rio de Janeiro', 2011, 4, 0 
'Rondônia', 2011, 4, 0 
'Roraima', 2011, 4, 0 
'Santa Catarina', 2011, 4, 1 
'Sergipe', 2011, 4, 0 
'São Paulo', 2011, 4, 4 
'Tocantins', 2011, 4, 0 
'Acre', 2012, 4, 0 
'Alagoas', 2012, 4, 0 
'Amapá', 2012, 4, 0 
'Amazonas', 2012, 4, 0 
'Bahia', 2012, 4, 0 
'Ceará', 2012, 4, 1 
'Distrito Federal', 2012, 4, 0 
'Espírito Santo', 2012, 4, 0 
'Goiás', 2012, 4, 0 
'Maranhão', 2012, 4, 0 
'Mato Grosso', 2012, 4, 0 
'Mato Grosso do Sul', 2012, 4, 0 
'Minas Gerais', 2012, 4, 30 
'Paraná', 2012, 4, 6 
'Paraíba', 2012, 4, 0 
'Pará', 2012, 4, 0 
'Pernambuco', 2012, 4, 1 
'Piauí', 2012, 4, 0 
'Rio Grande do Norte', 2012, 4, 4 
'Rio Grande do Sul', 2012, 4, 2 
'Rio de Janeiro', 2012, 4, 1 
'Rondônia', 2012, 4, 0 
'Roraima', 2012, 4, 0 
'Santa Catarina', 2012, 4, 6 
'Sergipe', 2012, 4, 0 
'São Paulo', 2012, 4, 4 
'Tocantins', 2012, 4, 0 
'Acre', 2013, 4, 0 
'Alagoas', 2013, 4, 1 
'Amapá', 2013, 4, 0 
'Amazonas', 2013, 4, 0 
'Bahia', 2013, 4, 2 
'Ceará', 2013, 4, 1 
'Distrito Federal', 2013, 4, 1 
'Espírito Santo', 2013, 4, 0 
'Goiás', 2013, 4, 1 
'Maranhão', 2013, 4, 1 
'Mato Grosso', 2013, 4, 0 
'Mato Grosso do Sul', 2013, 4, 0 
'Minas Gerais', 2013, 4, 35 
'Paraná', 2013, 4, 6 
'Paraíba', 2013, 4, 0 
'Pará', 2013, 4, 0 
'Pernambuco', 2013, 4, 10 
'Piauí', 2013, 4, 0 
'Rio Grande do Norte', 2013, 4, 0 
'Rio Grande do Sul', 2013, 4, 2 
'Rio de Janeiro', 2013, 4, 5 
'Rondônia', 2013, 4, 0 
'Roraima', 2013, 4, 0 
'Santa Catarina', 2013, 4, 7 
'Sergipe', 2013, 4, 0 
'São Paulo', 2013, 4, 20 
'Tocantins', 2013, 4, 0 
'Acre', 2014, 4, 0 
'Alagoas', 2014, 4, 0 
'Amapá', 2014, 4, 0 
'Amazonas', 2014, 4, 0 
'Bahia', 2014, 4, 1 
'Ceará', 2014, 4, 1 
'Distrito Federal', 2014, 4, 0 
'Espírito Santo', 2014, 4, 0 
'Goiás', 2014, 4, 7 
'Maranhão', 2014, 4, 0 
'Mato Grosso', 2014, 4, 2 
'Mato Grosso do Sul', 2014, 4, 2 
'Minas Gerais', 2014, 4, 27 
'Paraná', 2014, 4, 11 
'Paraíba', 2014, 4, 0 
'Pará', 2014, 4, 4 
'Pernambuco', 2014, 4, 3 
'Piauí', 2014, 4, 2 
'Rio Grande do Norte', 2014, 4, 2 
'Rio Grande do Sul', 2014, 4, 8 
'Rio de Janeiro', 2014, 4, 5 
'Rondônia', 2014, 4, 0 
'Roraima', 2014, 4, 0 
'Santa Catarina', 2014, 4, 1 
'Sergipe', 2014, 4, 0 
'São Paulo', 2014, 4, 35 
'Tocantins', 2014, 4, 0 
'Acre', 2015, 4, 3 
'Alagoas', 2015, 4, 0 
'Amapá', 2015, 4, 0 
'Amazonas', 2015, 4, 1 
'Bahia', 2015, 4, 3 
'Ceará', 2015, 4, 0 
'Distrito Federal', 2015, 4, 2 
'Espírito Santo', 2015, 4, 0 
'Goiás', 2015, 4, 10 
'Maranhão', 2015, 4, 0 
'Mato Grosso', 2015, 4, 0 
'Mato Grosso do Sul', 2015, 4, 2 
'Minas Gerais', 2015, 4, 12 
'Paraná', 2015, 4, 10 
'Paraíba', 2015, 4, 0 
'Pará', 2015, 4, 0 
'Pernambuco', 2015, 4, 6 
'Piauí', 2015, 4, 1 
'Rio Grande do Norte', 2015, 4, 3 
'Rio Grande do Sul', 2015, 4, 11 
'Rio de Janeiro', 2015, 4, 2 
'Rondônia', 2015, 4, 1 
'Roraima', 2015, 4, 0 
'Santa Catarina', 2015, 4, 8 
'Sergipe', 2015, 4, 0 
'São Paulo', 2015, 4, 12 
'Tocantins', 2015, 4, 0 
'Acre', 2016, 4, 2 
'Alagoas', 2016, 4, 0 
'Amapá', 2016, 4, 0 
'Amazonas', 2016, 4, 0 
'Bahia', 2016, 4, 5 
'Ceará', 2016, 4, 2 
'Distrito Federal', 2016, 4, 1 
'Espírito Santo', 2016, 4, 0 
'Goiás', 2016, 4, 2 
'Maranhão', 2016, 4, 0 
'Mato Grosso', 2016, 4, 0 
'Mato Grosso do Sul', 2016, 4, 12 
'Minas Gerais', 2016, 4, 8 
'Paraná', 2016, 4, 9 
'Paraíba', 2016, 4, 0 
'Pará', 2016, 4, 5 
'Pernambuco', 2016, 4, 14 
'Piauí', 2016, 4, 0 
'Rio Grande do Norte', 2016, 4, 0 
'Rio Grande do Sul', 2016, 4, 6 
'Rio de Janeiro', 2016, 4, 5 
'Rondônia', 2016, 4, 0 
'Roraima', 2016, 4, 0 
'Santa Catarina', 2016, 4, 4 
'Sergipe', 2016, 4, 0 
'São Paulo', 2016, 4, 29 
'Tocantins', 2016, 4, 0 
'Acre', 2017, 4, 6 
'Alagoas', 2017, 4, 1 
'Amapá', 2017, 4, 0 
'Amazonas', 2017, 4, 2 
'Bahia', 2017, 4, 5 
'Ceará', 2017, 4, 6 
'Distrito Federal', 2017, 4, 8 
'Espírito Santo', 2017, 4, 0 
'Goiás', 2017, 4, 5 
'Maranhão', 2017, 4, 2 
'Mato Grosso', 2017, 4, 1 
'Mato Grosso do Sul', 2017, 4, 2 
'Minas Gerais', 2017, 4, 18 
'Paraná', 2017, 4, 15 
'Paraíba', 2017, 4, 0 
'Pará', 2017, 4, 15 
'Pernambuco', 2017, 4, 11 
'Piauí', 2017, 4, 0 
'Rio Grande do Norte', 2017, 4, 0 
'Rio Grande do Sul', 2017, 4, 12 
'Rio de Janeiro', 2017, 4, 2 
'Rondônia', 2017, 4, 0 
'Roraima', 2017, 4, 0 
'Santa Catarina', 2017, 4, 4 
'Sergipe', 2017, 4, 1 
'São Paulo', 2017, 4, 40 
'Tocantins', 2017, 4, 2 
'Acre', 2018, 4, 4 
'Alagoas', 2018, 4, 1 
'Amapá', 2018, 4, 0 
'Amazonas', 2018, 4, 2 
'Bahia', 2018, 4, 3 
'Ceará', 2018, 4, 5 
'Distrito Federal', 2018, 4, 8 
'Espírito Santo', 2018, 4, 6 
'Goiás', 2018, 4, 8 
'Maranhão', 2018, 4, 0 
'Mato Grosso', 2018, 4, 0 
'Mato Grosso do Sul', 2018, 4, 4 
'Minas Gerais', 2018, 4, 15 
'Paraná', 2018, 4, 22 
'Paraíba', 2018, 4, 2 
'Pará', 2018, 4, 4 
'Pernambuco', 2018, 4, 13 
'Piauí', 2018, 4, 0 
'Rio Grande do Norte', 2018, 4, 2 
'Rio Grande do Sul', 2018, 4, 6 
'Rio de Janeiro', 2018, 4, 6 
'Rondônia', 2018, 4, 1 
'Roraima', 2018, 4, 0 
'Santa Catarina', 2018, 4, 2 
'Sergipe', 2018, 4, 0 
'São Paulo', 2018, 4, 27 
'Tocantins', 2018, 4, 0 
'Acre', 2019, 4, 3 
'Alagoas', 2019, 4, 0 
'Amapá', 2019, 4, 0 
'Amazonas', 2019, 4, 11 
'Bahia', 2019, 4, 11 
'Ceará', 2019, 4, 6 
'Distrito Federal', 2019, 4, 15 
'Espírito Santo', 2019, 4, 2 
'Goiás', 2019, 4, 4 
'Maranhão', 2019, 4, 3 
'Mato Grosso', 2019, 4, 1 
'Mato Grosso do Sul', 2019, 4, 7 
'Minas Gerais', 2019, 4, 13 
'Paraná', 2019, 4, 36 
'Paraíba', 2019, 4, 3 
'Pará', 2019, 4, 6 
'Pernambuco', 2019, 4, 42 
'Piauí', 2019, 4, 4 
'Rio Grande do Norte', 2019, 4, 2 
'Rio Grande do Sul', 2019, 4, 6 
'Rio de Janeiro', 2019, 4, 5 
'Rondônia', 2019, 4, 1 
'Roraima', 2019, 4, 0 
'Santa Catarina', 2019, 4, 9 
'Sergipe', 2019, 4, 4 
'São Paulo', 2019, 4, 38 
'Tocantins', 2019, 4, 1 
'Acre', 2020, 4, 2 
'Alagoas', 2020, 4, 0 
'Amapá', 2020, 4, 0 
'Amazonas', 2020, 4, 16 
'Bahia', 2020, 4, 12 
'Ceará', 2020, 4, 24 
'Distrito Federal', 2020, 4, 17 
'Espírito Santo', 2020, 4, 1 
'Goiás', 2020, 4, 5 
'Maranhão', 2020, 4, 7 
'Mato Grosso', 2020, 4, 0 
'Mato Grosso do Sul', 2020, 4, 12 
'Minas Gerais', 2020, 4, 28 
'Paraná', 2020, 4, 42 
'Paraíba', 2020, 4, 2 
'Pará', 2020, 4, 8 
'Pernambuco', 2020, 4, 20 
'Piauí', 2020, 4, 1 
'Rio Grande do Norte', 2020, 4, 2 
'Rio Grande do Sul', 2020, 4, 16 
'Rio de Janeiro', 2020, 4, 7 
'Rondônia', 2020, 4, 4 
'Roraima', 2020, 4, 0 
'Santa Catarina', 2020, 4, 3 
'Sergipe', 2020, 4, 1 
'São Paulo', 2020, 4, 70 
'Tocantins', 2020, 4, 2 
'Acre', 2010, 5, 2 
'Alagoas', 2010, 5, 0 
'Amapá', 2010, 5, 2 
'Amazonas', 2010, 5, 5 
'Bahia', 2010, 5, 0 
'Ceará', 2010, 5, 5 
'Distrito Federal', 2010, 5, 1 
'Espírito Santo', 2010, 5, 0 
'Goiás', 2010, 5, 4 
'Maranhão', 2010, 5, 0 
'Mato Grosso', 2010, 5, 0 
'Mato Grosso do Sul', 2010, 5, 0 
'Minas Gerais', 2010, 5, 7 
'Paraná', 2010, 5, 39 
'Paraíba', 2010, 5, 0 
'Pará', 2010, 5, 9 
'Pernambuco', 2010, 5, 1 
'Piauí', 2010, 5, 0 
'Rio Grande do Norte', 2010, 5, 2 
'Rio Grande do Sul', 2010, 5, 4 
'Rio de Janeiro', 2010, 5, 1 
'Rondônia', 2010, 5, 0 
'Roraima', 2010, 5, 0 
'Santa Catarina', 2010, 5, 5 
'Sergipe', 2010, 5, 0 
'São Paulo', 2010, 5, 35 
'Tocantins', 2010, 5, 1 
'Acre', 2011, 5, 0 
'Alagoas', 2011, 5, 0 
'Amapá', 2011, 5, 0 
'Amazonas', 2011, 5, 0 
'Bahia', 2011, 5, 0 
'Ceará', 2011, 5, 2 
'Distrito Federal', 2011, 5, 0 
'Espírito Santo', 2011, 5, 0 
'Goiás', 2011, 5, 1 
'Maranhão', 2011, 5, 0 
'Mato Grosso', 2011, 5, 1 
'Mato Grosso do Sul', 2011, 5, 0 
'Minas Gerais', 2011, 5, 2 
'Paraná', 2011, 5, 5 
'Paraíba', 2011, 5, 0 
'Pará', 2011, 5, 0 
'Pernambuco', 2011, 5, 0 
'Piauí', 2011, 5, 3 
'Rio Grande do Norte', 2011, 5, 1 
'Rio Grande do Sul', 2011, 5, 0 
'Rio de Janeiro', 2011, 5, 2 
'Rondônia', 2011, 5, 0 
'Roraima', 2011, 5, 0 
'Santa Catarina', 2011, 5, 2 
'Sergipe', 2011, 5, 0 
'São Paulo', 2011, 5, 12 
'Tocantins', 2011, 5, 0 
'Acre', 2012, 5, 0 
'Alagoas', 2012, 5, 0 
'Amapá', 2012, 5, 0 
'Amazonas', 2012, 5, 0 
'Bahia', 2012, 5, 0 
'Ceará', 2012, 5, 0 
'Distrito Federal', 2012, 5, 1 
'Espírito Santo', 2012, 5, 0 
'Goiás', 2012, 5, 4 
'Maranhão', 2012, 5, 0 
'Mato Grosso', 2012, 5, 0 
'Mato Grosso do Sul', 2012, 5, 0 
'Minas Gerais', 2012, 5, 32 
'Paraná', 2012, 5, 3 
'Paraíba', 2012, 5, 0 
'Pará', 2012, 5, 0 
'Pernambuco', 2012, 5, 0 
'Piauí', 2012, 5, 0 
'Rio Grande do Norte', 2012, 5, 2 
'Rio Grande do Sul', 2012, 5, 4 
'Rio de Janeiro', 2012, 5, 0 
'Rondônia', 2012, 5, 0 
'Roraima', 2012, 5, 0 
'Santa Catarina', 2012, 5, 1 
'Sergipe', 2012, 5, 0 
'São Paulo', 2012, 5, 1 
'Tocantins', 2012, 5, 0 
'Acre', 2013, 5, 0 
'Alagoas', 2013, 5, 0 
'Amapá', 2013, 5, 0 
'Amazonas', 2013, 5, 0 
'Bahia', 2013, 5, 0 
'Ceará', 2013, 5, 2 
'Distrito Federal', 2013, 5, 3 
'Espírito Santo', 2013, 5, 0 
'Goiás', 2013, 5, 3 
'Maranhão', 2013, 5, 0 
'Mato Grosso', 2013, 5, 0 
'Mato Grosso do Sul', 2013, 5, 1 
'Minas Gerais', 2013, 5, 20 
'Paraná', 2013, 5, 4 
'Paraíba', 2013, 5, 0 
'Pará', 2013, 5, 1 
'Pernambuco', 2013, 5, 16 
'Piauí', 2013, 5, 0 
'Rio Grande do Norte', 2013, 5, 2 
'Rio Grande do Sul', 2013, 5, 3 
'Rio de Janeiro', 2013, 5, 3 
'Rondônia', 2013, 5, 0 
'Roraima', 2013, 5, 0 
'Santa Catarina', 2013, 5, 5 
'Sergipe', 2013, 5, 0 
'São Paulo', 2013, 5, 21 
'Tocantins', 2013, 5, 2 
'Acre', 2014, 5, 0 
'Alagoas', 2014, 5, 0 
'Amapá', 2014, 5, 0 
'Amazonas', 2014, 5, 0 
'Bahia', 2014, 5, 2 
'Ceará', 2014, 5, 1 
'Distrito Federal', 2014, 5, 4 
'Espírito Santo', 2014, 5, 3 
'Goiás', 2014, 5, 4 
'Maranhão', 2014, 5, 0 
'Mato Grosso', 2014, 5, 2 
'Mato Grosso do Sul', 2014, 5, 1 
'Minas Gerais', 2014, 5, 34 
'Paraná', 2014, 5, 9 
'Paraíba', 2014, 5, 0 
'Pará', 2014, 5, 1 
'Pernambuco', 2014, 5, 6 
'Piauí', 2014, 5, 4 
'Rio Grande do Norte', 2014, 5, 1 
'Rio Grande do Sul', 2014, 5, 6 
'Rio de Janeiro', 2014, 5, 1 
'Rondônia', 2014, 5, 0 
'Roraima', 2014, 5, 0 
'Santa Catarina', 2014, 5, 3 
'Sergipe', 2014, 5, 0 
'São Paulo', 2014, 5, 34 
'Tocantins', 2014, 5, 0 
'Acre', 2015, 5, 7 
'Alagoas', 2015, 5, 0 
'Amapá', 2015, 5, 0 
'Amazonas', 2015, 5, 0 
'Bahia', 2015, 5, 4 
'Ceará', 2015, 5, 4 
'Distrito Federal', 2015, 5, 0 
'Espírito Santo', 2015, 5, 0 
'Goiás', 2015, 5, 8 
'Maranhão', 2015, 5, 4 
'Mato Grosso', 2015, 5, 0 
'Mato Grosso do Sul', 2015, 5, 1 
'Minas Gerais', 2015, 5, 9 
'Paraná', 2015, 5, 9 
'Paraíba', 2015, 5, 0 
'Pará', 2015, 5, 2 
'Pernambuco', 2015, 5, 7 
'Piauí', 2015, 5, 1 
'Rio Grande do Norte', 2015, 5, 0 
'Rio Grande do Sul', 2015, 5, 17 
'Rio de Janeiro', 2015, 5, 2 
'Rondônia', 2015, 5, 0 
'Roraima', 2015, 5, 0 
'Santa Catarina', 2015, 5, 9 
'Sergipe', 2015, 5, 0 
'São Paulo', 2015, 5, 20 
'Tocantins', 2015, 5, 0 
'Acre', 2016, 5, 4 
'Alagoas', 2016, 5, 0 
'Amapá', 2016, 5, 0 
'Amazonas', 2016, 5, 0 
'Bahia', 2016, 5, 2 
'Ceará', 2016, 5, 1 
'Distrito Federal', 2016, 5, 0 
'Espírito Santo', 2016, 5, 0 
'Goiás', 2016, 5, 5 
'Maranhão', 2016, 5, 0 
'Mato Grosso', 2016, 5, 1 
'Mato Grosso do Sul', 2016, 5, 7 
'Minas Gerais', 2016, 5, 6 
'Paraná', 2016, 5, 14 
'Paraíba', 2016, 5, 2 
'Pará', 2016, 5, 0 
'Pernambuco', 2016, 5, 9 
'Piauí', 2016, 5, 0 
'Rio Grande do Norte', 2016, 5, 0 
'Rio Grande do Sul', 2016, 5, 9 
'Rio de Janeiro', 2016, 5, 8 
'Rondônia', 2016, 5, 0 
'Roraima', 2016, 5, 0 
'Santa Catarina', 2016, 5, 3 
'Sergipe', 2016, 5, 0 
'São Paulo', 2016, 5, 48 
'Tocantins', 2016, 5, 0 
'Acre', 2017, 5, 8 
'Alagoas', 2017, 5, 0 
'Amapá', 2017, 5, 0 
'Amazonas', 2017, 5, 1 
'Bahia', 2017, 5, 1 
'Ceará', 2017, 5, 5 
'Distrito Federal', 2017, 5, 13 
'Espírito Santo', 2017, 5, 0 
'Goiás', 2017, 5, 7 
'Maranhão', 2017, 5, 1 
'Mato Grosso', 2017, 5, 2 
'Mato Grosso do Sul', 2017, 5, 6 
'Minas Gerais', 2017, 5, 18 
'Paraná', 2017, 5, 13 
'Paraíba', 2017, 5, 2 
'Pará', 2017, 5, 19 
'Pernambuco', 2017, 5, 23 
'Piauí', 2017, 5, 0 
'Rio Grande do Norte', 2017, 5, 2 
'Rio Grande do Sul', 2017, 5, 20 
'Rio de Janeiro', 2017, 5, 8 
'Rondônia', 2017, 5, 0 
'Roraima', 2017, 5, 1 
'Santa Catarina', 2017, 5, 5 
'Sergipe', 2017, 5, 2 
'São Paulo', 2017, 5, 49 
'Tocantins', 2017, 5, 0 
'Acre', 2018, 5, 4 
'Alagoas', 2018, 5, 0 
'Amapá', 2018, 5, 0 
'Amazonas', 2018, 5, 3 
'Bahia', 2018, 5, 3 
'Ceará', 2018, 5, 3 
'Distrito Federal', 2018, 5, 4 
'Espírito Santo', 2018, 5, 2 
'Goiás', 2018, 5, 6 
'Maranhão', 2018, 5, 0 
'Mato Grosso', 2018, 5, 1 
'Mato Grosso do Sul', 2018, 5, 6 
'Minas Gerais', 2018, 5, 11 
'Paraná', 2018, 5, 17 
'Paraíba', 2018, 5, 2 
'Pará', 2018, 5, 6 
'Pernambuco', 2018, 5, 8 
'Piauí', 2018, 5, 2 
'Rio Grande do Norte', 2018, 5, 2 
'Rio Grande do Sul', 2018, 5, 10 
'Rio de Janeiro', 2018, 5, 4 
'Rondônia', 2018, 5, 1 
'Roraima', 2018, 5, 0 
'Santa Catarina', 2018, 5, 6 
'Sergipe', 2018, 5, 1 
'São Paulo', 2018, 5, 40 
'Tocantins', 2018, 5, 2 
'Acre', 2019, 5, 3 
'Alagoas', 2019, 5, 1 
'Amapá', 2019, 5, 0 
'Amazonas', 2019, 5, 22 
'Bahia', 2019, 5, 5 
'Ceará', 2019, 5, 16 
'Distrito Federal', 2019, 5, 22 
'Espírito Santo', 2019, 5, 6 
'Goiás', 2019, 5, 8 
'Maranhão', 2019, 5, 0 
'Mato Grosso', 2019, 5, 0 
'Mato Grosso do Sul', 2019, 5, 18 
'Minas Gerais', 2019, 5, 22 
'Paraná', 2019, 5, 31 
'Paraíba', 2019, 5, 2 
'Pará', 2019, 5, 7 
'Pernambuco', 2019, 5, 30 
'Piauí', 2019, 5, 7 
'Rio Grande do Norte', 2019, 5, 2 
'Rio Grande do Sul', 2019, 5, 11 
'Rio de Janeiro', 2019, 5, 6 
'Rondônia', 2019, 5, 2 
'Roraima', 2019, 5, 0 
'Santa Catarina', 2019, 5, 8 
'Sergipe', 2019, 5, 1 
'São Paulo', 2019, 5, 46 
'Tocantins', 2019, 5, 2 
'Acre', 2020, 5, 4 
'Alagoas', 2020, 5, 3 
'Amapá', 2020, 5, 0 
'Amazonas', 2020, 5, 22 
'Bahia', 2020, 5, 14 
'Ceará', 2020, 5, 23 
'Distrito Federal', 2020, 5, 16 
'Espírito Santo', 2020, 5, 6 
'Goiás', 2020, 5, 10 
'Maranhão', 2020, 5, 8 
'Mato Grosso', 2020, 5, 2 
'Mato Grosso do Sul', 2020, 5, 8 
'Minas Gerais', 2020, 5, 24 
'Paraná', 2020, 5, 40 
'Paraíba', 2020, 5, 3 
'Pará', 2020, 5, 5 
'Pernambuco', 2020, 5, 15 
'Piauí', 2020, 5, 4 
'Rio Grande do Norte', 2020, 5, 4 
'Rio Grande do Sul', 2020, 5, 14 
'Rio de Janeiro', 2020, 5, 5 
'Rondônia', 2020, 5, 0 
'Roraima', 2020, 5, 0 
'Santa Catarina', 2020, 5, 4 
'Sergipe', 2020, 5, 1 
'São Paulo', 2020, 5, 70 
'Tocantins', 2020, 5, 3 
'Acre', 2010, 6, 2 
'Alagoas', 2010, 6, 1 
'Amapá', 2010, 6, 0 
'Amazonas', 2010, 6, 4 
'Bahia', 2010, 6, 1 
'Ceará', 2010, 6, 2 
